,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
log_lik[10702],0.601389,0.00155655,0.0813978,0.461719,0.605155,0.728546,2734.63,1.08979,0.999853
log_lik[10703],-0.368568,0.00596508,0.276959,-0.84601,-0.349831,0.0512409,2155.75,0.859096,0.999624
log_lik[10704],1.69807,0.00130876,0.079306,1.56605,1.70106,1.82583,3671.92,1.46331,0.999844
log_lik[10705],1.90538,0.000969658,0.049645,1.82461,1.90577,1.98549,2621.29,1.04462,0.999626
log_lik[10706],2.00525,0.00087512,0.0488344,1.92339,2.0056,2.08353,3113.99,1.24097,0.999705
log_lik[10707],2.03025,0.000811615,0.0496808,1.94703,2.03102,2.11067,3746.93,1.4932,0.999776
log_lik[10708],1.69573,0.00101185,0.0515972,1.61094,1.6964,1.77918,2600.29,1.03625,0.999566
log_lik[10709],-0.535587,0.00569212,0.270405,-1.00336,-0.522675,-0.122579,2256.74,0.89934,0.999538
log_lik[10710],1.81385,0.00101009,0.0595703,1.71307,1.8161,1.90988,3478.06,1.38605,0.99982
log_lik[10711],1.68569,0.00100987,0.0522011,1.60142,1.68636,1.76978,2671.94,1.0648,0.999571
log_lik[10712],1.98789,0.000838161,0.0499007,1.9038,1.98873,2.06756,3544.53,1.41254,0.999737
log_lik[10713],1.90085,0.000967601,0.0498082,1.81985,1.90122,1.98079,2649.78,1.05597,0.999642
log_lik[10714],0.608507,0.00157414,0.0822766,0.468384,0.611808,0.73719,2731.92,1.08871,0.999875
log_lik[10715],2.0207,0.00088568,0.0545892,1.92975,2.02261,2.10823,3798.91,1.51392,0.999836
log_lik[10716],2.03127,0.000839732,0.0487248,1.94926,2.03251,2.10924,3366.81,1.34172,0.999739
log_lik[10717],0.976652,0.00130854,0.0787262,0.841545,0.980148,1.09964,3619.62,1.44247,0.999784
log_lik[10718],1.74337,0.00100913,0.0509145,1.65893,1.74401,1.82523,2545.59,1.01445,0.999575
log_lik[10719],0.403319,0.00166647,0.0822968,0.264044,0.407475,0.533488,2438.76,0.971878,0.999723
log_lik[10720],2.01498,0.00088448,0.0486259,1.93357,2.01582,2.09356,3022.45,1.20449,0.999699
log_lik[10721],1.98608,0.000885516,0.0491242,1.90415,1.9866,2.065,3077.51,1.22643,0.999696
log_lik[10722],1.93088,0.000934476,0.0497575,1.84853,1.93158,2.01027,2835.18,1.12986,0.999671
log_lik[10723],0.442772,0.0016363,0.0821507,0.302427,0.447345,0.574204,2520.55,1.00447,0.999709
log_lik[10724],1.90748,0.000967799,0.0496448,1.82669,1.9081,1.98756,2631.34,1.04863,0.999632
log_lik[10725],1.78873,0.001002,0.0506771,1.70542,1.78954,1.86961,2557.93,1.01937,0.999584
log_lik[10726],0.48727,0.00163242,0.0832411,0.346517,0.491646,0.6182,2600.23,1.03623,0.999739
log_lik[10727],-0.0729091,0.00260456,0.105362,-0.250981,-0.066672,0.0920693,1636.45,0.652147,0.99967
log_lik[10728],-0.467903,0.0058444,0.274494,-0.938644,-0.45602,-0.051388,2205.9,0.879082,0.999539
log_lik[10729],-1.2093,0.00677688,0.326803,-1.76434,-1.1932,-0.708244,2325.48,0.926735,0.999758
log_lik[10730],1.83746,0.000995002,0.0506659,1.75376,1.83767,1.91847,2592.89,1.0333,0.999601
log_lik[10731],-0.574001,0.00744911,0.33577,-1.15799,-0.553453,-0.0666782,2031.77,0.809689,0.999562
log_lik[10732],1.81554,0.00116911,0.0691603,1.70087,1.81711,1.92727,3499.5,1.3946,1.00001
log_lik[10733],0.872702,0.00124738,0.0748659,0.741574,0.876963,0.988552,3602.22,1.43553,0.999883
log_lik[10734],1.71086,0.00101103,0.0515718,1.62648,1.71155,1.79405,2601.94,1.03691,0.999569
log_lik[10735],0.320711,0.00179026,0.0872578,0.173363,0.324915,0.459275,2375.62,0.946716,0.999614
log_lik[10736],1.15099,0.00117719,0.069769,1.03104,1.15367,1.26068,3512.62,1.39983,0.999743
log_lik[10737],0.234919,0.00217323,0.133744,0.0100952,0.241558,0.441509,3787.4,1.50933,0.999863
log_lik[10738],1.94392,0.00095264,0.0492724,1.86336,1.94455,2.02258,2675.16,1.06609,0.999644
log_lik[10739],0.576136,0.0015322,0.079611,0.439781,0.581014,0.701469,2699.71,1.07587,0.999953
log_lik[10740],0.586279,0.00168858,0.087758,0.436882,0.590482,0.723267,2701.03,1.0764,0.999979
log_lik[10741],0.496196,0.00175176,0.0904061,0.341797,0.500831,0.637449,2663.46,1.06143,0.999892
log_lik[10742],2.00579,0.000872213,0.048856,1.92409,2.00632,2.08401,3137.56,1.25036,0.999708
log_lik[10743],1.78348,0.00100405,0.0509554,1.6992,1.78396,1.86495,2575.53,1.02639,0.999583
log_lik[10744],2.04019,0.00081016,0.049848,1.95637,2.04135,2.12153,3785.77,1.50868,0.999795
log_lik[10745],1.58237,0.00101502,0.0534472,1.49368,1.58309,1.66987,2772.7,1.10496,0.999567
log_lik[10746],1.86623,0.00126293,0.0745504,1.73881,1.86903,1.98398,3484.53,1.38863,0.999716
log_lik[10747],-0.342715,0.0028504,0.17522,-0.642252,-0.335483,-0.0725382,3778.81,1.50591,0.999891
log_lik[10748],-0.92815,0.00507776,0.254778,-1.37082,-0.911999,-0.537207,2517.57,1.00329,0.999692
log_lik[10749],1.16118,0.00205676,0.0868217,1.01098,1.16539,1.29954,1781.94,0.710125,1.00317
log_lik[10750],1.6489,0.00143897,0.0860534,1.5048,1.65318,1.78645,3576.27,1.42519,0.99983
log_lik[10751],1.90478,0.000969733,0.0496516,1.824,1.90513,1.98487,2621.58,1.04473,0.999627
log_lik[10752],1.87896,0.000977589,0.0498935,1.79813,1.87929,1.95943,2604.8,1.03805,0.999623
log_lik[10753],1.53334,0.0010303,0.0552675,1.44156,1.53435,1.62299,2877.48,1.14671,0.999585
log_lik[10754],-0.494219,0.00542295,0.259071,-0.9423,-0.481458,-0.100069,2282.27,0.909515,0.999631
log_lik[10755],-8.57294,0.0281771,1.32482,-10.8414,-8.52174,-6.5434,2210.66,0.880977,1.00003
log_lik[10756],2.01533,0.000955986,0.0580048,1.92116,2.01738,2.10791,3681.5,1.46713,0.999889
log_lik[10757],1.97313,0.000937244,0.0582813,1.87278,1.9746,2.06585,3866.8,1.54097,0.999867
log_lik[10758],2.01075,0.000840438,0.0519346,1.92374,2.01273,2.09441,3818.59,1.52176,0.999803
log_lik[10759],1.55982,0.00102765,0.0552292,1.4687,1.56117,1.6495,2888.36,1.15105,0.999594
log_lik[10760],1.71885,0.00101754,0.0534969,1.63043,1.72015,1.80469,2764.11,1.10154,0.999634
log_lik[10761],2.03494,0.000835172,0.0517408,1.94846,2.03654,2.11855,3838.09,1.52953,0.999822
log_lik[10762],1.95453,0.00091958,0.0494164,1.87283,1.9552,2.03321,2887.77,1.15082,0.999675
log_lik[10763],2.03011,0.000844476,0.0523348,1.9426,2.03193,2.1147,3840.67,1.53056,0.999822
log_lik[10764],0.510723,0.00169576,0.0873791,0.363149,0.51478,0.647827,2655.14,1.05811,0.999849
log_lik[10765],1.63993,0.00100849,0.0535205,1.55192,1.64108,1.72659,2816.39,1.12237,0.999585
log_lik[10766],2.03552,0.000952436,0.0577923,1.94122,2.03717,2.12665,3681.87,1.46727,0.99995
log_lik[10767],1.96126,0.00107393,0.0641042,1.8541,1.96394,2.0635,3563.02,1.41991,0.999832
log_lik[10768],0.854589,0.00143431,0.0864927,0.708981,0.858235,0.990376,3636.43,1.44917,0.999776
log_lik[10769],-0.488833,0.0058654,0.275686,-0.960294,-0.475314,-0.0698904,2209.19,0.880391,0.999532
log_lik[10770],1.86364,0.00109358,0.0581836,1.76574,1.86537,1.95618,2830.73,1.12808,0.999875
log_lik[10771],1.246,0.00119521,0.0690076,1.12828,1.24839,1.35761,3333.56,1.32847,0.999744
log_lik[10772],2.04762,0.000833107,0.0515264,1.96166,2.0491,2.1313,3825.24,1.52441,0.999847
log_lik[10773],1.85805,0.000985197,0.0500543,1.77619,1.8584,1.93802,2581.29,1.02868,0.999607
log_lik[10774],0.470424,0.00162443,0.0823567,0.330321,0.475749,0.601537,2570.38,1.02433,0.99972
log_lik[10775],2.06494,0.000808504,0.049162,1.98327,2.06614,2.14425,3697.39,1.47346,0.999812
log_lik[10776],0.291391,0.00183575,0.0871181,0.143466,0.294819,0.429054,2252.1,0.897493,0.999614
log_lik[10777],1.97891,0.000877416,0.0494285,1.89643,1.97961,2.05823,3173.54,1.2647,0.999705
log_lik[10778],0.81273,0.0014555,0.0882411,0.665479,0.816719,0.948863,3675.49,1.46473,0.999793
log_lik[10779],0.982351,0.00242456,0.114183,0.789827,0.9867,1.16564,2217.9,0.883862,1.00082
log_lik[10780],1.97462,0.000946433,0.0586917,1.8742,1.97626,2.06782,3845.68,1.53256,0.99982
log_lik[10781],1.99444,0.000895758,0.0488481,1.91308,1.99539,2.07326,2973.81,1.1851,0.999688
log_lik[10782],0.432448,0.00164141,0.0820435,0.291247,0.437219,0.563304,2498.35,0.995626,0.999714
log_lik[10783],0.481826,0.00164172,0.0836545,0.340335,0.486329,0.613752,2596.45,1.03472,0.999738
log_lik[10784],1.97637,0.000845494,0.0507156,1.89143,1.97719,2.05634,3598.01,1.43386,0.999759
log_lik[10785],1.08089,0.00123484,0.0729853,0.956318,1.08376,1.19659,3493.4,1.39217,0.999722
log_lik[10786],0.692494,0.00174433,0.0905016,0.537188,0.695849,0.83411,2691.89,1.07275,1.00021
log_lik[10787],1.42354,0.00107167,0.0591275,1.32592,1.42434,1.51792,3044.07,1.2131,0.999626
log_lik[10788],0.602968,0.00166593,0.0866997,0.454237,0.606738,0.738758,2708.45,1.07936,0.999977
log_lik[10789],1.90106,0.000965727,0.0498399,1.81995,1.90161,1.98108,2663.46,1.06142,0.999646
log_lik[10790],0.898382,0.00180709,0.0916458,0.739942,0.900955,1.04565,2571.97,1.02496,1.00039
log_lik[10791],1.57674,0.00103466,0.0558767,1.4837,1.57757,1.66717,2916.52,1.16227,0.999623
log_lik[10792],2.01411,0.000822126,0.050217,1.92952,2.01495,2.09496,3731.0,1.48685,0.999772
log_lik[10793],0.491377,0.0015942,0.0811953,0.352245,0.496666,0.621327,2594.02,1.03375,0.999751
log_lik[10794],1.90014,0.000964119,0.0498955,1.81884,1.90091,1.98026,2678.32,1.06735,0.99965
log_lik[10795],1.98789,0.000929936,0.0573706,1.89098,1.98997,2.07927,3806.03,1.51676,0.999802
log_lik[10796],2.04738,0.00083117,0.0514126,1.96147,2.04875,2.13074,3826.13,1.52477,0.999844
log_lik[10797],1.66661,0.00101427,0.0540682,1.57694,1.66812,1.75295,2841.71,1.13246,0.999619
log_lik[10798],2.01774,0.000818259,0.0492309,1.93525,2.01888,2.0963,3619.88,1.44257,0.999744
log_lik[10799],2.02712,0.000835299,0.0517976,1.94073,2.02865,2.11088,3845.34,1.53242,0.99981
log_lik[10800],0.130793,0.0021564,0.0946053,-0.0310114,0.135459,0.280275,1924.74,0.767036,0.999578
log_lik[10801],2.01852,0.000936144,0.0570216,1.9251,2.02024,2.10904,3710.16,1.47855,0.999878
log_lik[10802],-0.427198,0.0056453,0.266797,-0.888763,-0.412153,-0.0211116,2233.5,0.890081,0.999613
log_lik[10803],1.76677,0.00117876,0.0716963,1.64925,1.76835,1.88284,3699.5,1.4743,0.999903
log_lik[10804],1.97881,0.00106685,0.0635885,1.87332,1.98065,2.07994,3552.65,1.41578,0.999885
log_lik[10805],1.32267,0.00114578,0.0652328,1.21249,1.32442,1.42745,3241.39,1.29174,0.999713
log_lik[10806],2.05231,0.000832727,0.0514783,1.96589,2.0536,2.13559,3821.59,1.52295,0.999857
log_lik[10807],2.02834,0.000846883,0.0524916,1.94081,2.03006,2.11265,3841.78,1.531,0.999821
log_lik[10808],2.05041,0.000852196,0.0525797,1.9624,2.05131,2.13397,3806.78,1.51705,0.999878
log_lik[10809],2.00382,0.000873617,0.0488843,1.92224,2.00443,2.08209,3131.1,1.24778,0.999707
log_lik[10810],2.0395,0.000809385,0.0497422,1.95582,2.04055,2.12099,3776.94,1.50516,0.999791
log_lik[10811],0.626541,0.00172032,0.0894971,0.473219,0.630872,0.766653,2706.44,1.07855,1.00009
log_lik[10812],1.81344,0.000996143,0.0503647,1.73103,1.81398,1.89393,2556.28,1.01871,0.999595
log_lik[10813],0.569439,0.00172356,0.10547,0.391937,0.574494,0.733294,3744.63,1.49229,0.999818
log_lik[10814],2.50874,0.000935168,0.0543115,2.41899,2.50887,2.59636,3372.91,1.34415,0.999602
log_lik[10815],2.26747,0.00172594,0.0997392,2.09689,2.27286,2.42183,3339.51,1.33084,1.00035
log_lik[10816],-1.29451,0.0117811,0.702276,-2.51677,-1.24727,-0.25141,3553.38,1.41607,0.999888
log_lik[10817],-0.638121,0.00400663,0.227135,-1.02466,-0.626438,-0.290829,3213.74,1.28072,1.0011
log_lik[10818],1.58444,0.00141705,0.0834328,1.44264,1.58681,1.71618,3466.6,1.38149,1.00019
log_lik[10819],1.54289,0.00306313,0.154144,1.27467,1.54887,1.78296,2532.34,1.00917,1.00148
log_lik[10820],2.20787,0.00114743,0.0583438,2.11291,2.20877,2.30239,2585.44,1.03033,1.00022
log_lik[10821],2.33925,0.00110097,0.0593298,2.24084,2.34042,2.4338,2903.97,1.15727,0.999701
log_lik[10822],1.38798,0.0024105,0.129294,1.17063,1.39327,1.58896,2877.01,1.14653,1.00171
log_lik[10823],-0.394542,0.00466074,0.258245,-0.847152,-0.379688,0.0096393,3070.11,1.22348,0.999729
log_lik[10824],2.50263,0.000969897,0.0576007,2.40772,2.50333,2.59742,3526.99,1.40555,0.999631
log_lik[10825],1.93847,0.0024862,0.143863,1.68941,1.94708,2.16102,3348.29,1.33434,1.0002
log_lik[10826],1.45513,0.00255471,0.135154,1.22143,1.46117,1.66599,2798.81,1.11536,1.00176
log_lik[10827],-0.0893419,0.0029247,0.169898,-0.385912,-0.0816138,0.166716,3374.54,1.3448,1.00127
log_lik[10828],2.5374,0.000939619,0.0532022,2.44712,2.53744,2.62374,3205.94,1.27761,0.999568
log_lik[10829],1.45523,0.00260787,0.137654,1.21695,1.46145,1.67126,2786.14,1.11031,1.00186
log_lik[10830],2.30068,0.0011395,0.0590152,2.20203,2.30177,2.39475,2682.22,1.0689,0.999909
log_lik[10831],1.4285,0.00240675,0.128361,1.21121,1.43379,1.62861,2844.5,1.13357,1.00154
log_lik[10832],2.30965,0.00113524,0.0582228,2.21235,2.31045,2.40306,2630.32,1.04822,0.999839
log_lik[10833],1.03415,0.00176414,0.107567,0.850076,1.04171,1.20053,3717.86,1.48162,1.00089
log_lik[10834],2.30461,0.00127828,0.0748451,2.1771,2.30682,2.42264,3428.25,1.3662,0.999704
log_lik[10835],2.41113,0.00106349,0.0543989,2.32133,2.41147,2.49906,2616.44,1.04269,0.999995
log_lik[10836],1.56107,0.00139419,0.0830714,1.42092,1.56336,1.69298,3550.28,1.41483,0.99998
log_lik[10837],2.42735,0.00125374,0.0726951,2.30378,2.43092,2.54308,3361.99,1.3398,0.999954
log_lik[10838],1.90417,0.00272751,0.154699,1.6354,1.91389,2.14156,3216.96,1.282,1.00046
log_lik[10839],2.36419,0.0014919,0.0858258,2.21909,2.36915,2.49782,3309.45,1.31886,1.0003
log_lik[10840],1.47445,0.00373314,0.208243,1.10877,1.48794,1.79544,3111.65,1.24003,1.00014
log_lik[10841],2.50056,0.000951141,0.0561225,2.40751,2.50091,2.59103,3481.64,1.38748,0.999613
log_lik[10842],2.47912,0.000990881,0.0536832,2.38923,2.48,2.56571,2935.17,1.1697,0.999724
log_lik[10843],1.4205,0.00247766,0.131933,1.19581,1.42647,1.62613,2835.48,1.12998,1.00175
log_lik[10844],1.7814,0.00256654,0.147979,1.52284,1.78923,2.01469,3324.34,1.3248,1.00044
log_lik[10845],-2.05606,0.0149975,0.892218,-3.64238,-1.98387,-0.74517,3539.18,1.41041,0.999895
log_lik[10846],2.52592,0.000924643,0.0545633,2.43474,2.52596,2.61467,3482.19,1.3877,0.999585
log_lik[10847],0.477074,0.00280586,0.162055,0.191001,0.485039,0.723978,3335.76,1.32935,0.999553
log_lik[10848],2.18728,0.00112921,0.0602652,2.08754,2.18701,2.28674,2848.29,1.13508,1.00057
log_lik[10849],1.58918,0.00368517,0.203043,1.23561,1.60216,1.89995,3035.72,1.20977,1.00042
log_lik[10850],1.14454,0.00186014,0.110296,0.955317,1.14996,1.31617,3515.83,1.40111,1.00104
log_lik[10851],2.21279,0.00113189,0.057885,2.11896,2.21367,2.30657,2615.31,1.04224,1.00022
log_lik[10852],2.35696,0.00106647,0.0556348,2.26752,2.3571,2.44886,2721.43,1.08453,1.0002
log_lik[10853],-0.387819,0.00366018,0.212392,-0.748239,-0.378341,-0.0580228,3367.23,1.34189,1.00122
log_lik[10854],2.53318,0.000930748,0.0542204,2.44222,2.5332,2.6219,3393.6,1.3524,0.999579
log_lik[10855],1.34103,0.00399668,0.202293,0.996852,1.35346,1.63937,2561.9,1.02095,1.00155
log_lik[10856],-0.483043,0.00354373,0.197005,-0.832281,-0.473856,-0.174703,3090.54,1.23162,1.00028
log_lik[10857],1.46111,0.00377266,0.210243,1.08923,1.47538,1.78621,3105.62,1.23763,1.00014
log_lik[10858],2.50494,0.00103944,0.0619869,2.40123,2.50656,2.60457,3556.35,1.41725,0.999839
log_lik[10859],1.49487,0.00269288,0.140965,1.25092,1.50038,1.71661,2740.26,1.09203,1.00178
log_lik[10860],2.34548,0.00115031,0.0679428,2.23158,2.34772,2.4545,3488.62,1.39026,0.999669
log_lik[10861],2.14096,0.00113232,0.0584902,2.046,2.14039,2.23821,2668.26,1.06334,1.00059
log_lik[10862],1.77164,0.00123715,0.0734176,1.64775,1.77246,1.89061,3521.75,1.40346,1.00028
log_lik[10863],2.49943,0.000977821,0.0580538,2.40309,2.50044,2.59479,3524.87,1.40471,0.999636
log_lik[10864],1.83822,0.0011934,0.0704113,1.72014,1.83946,1.95279,3481.05,1.38725,1.00031
log_lik[10865],2.52241,0.000922467,0.0546902,2.43133,2.52267,2.61148,3514.93,1.40075,0.999588
log_lik[10866],-0.396458,0.00366176,0.212929,-0.756779,-0.38686,-0.0672805,3381.34,1.34751,1.00118
log_lik[10867],0.097736,0.00750873,0.432914,-0.643081,0.1226,0.761334,3324.07,1.32469,0.999999
log_lik[10868],2.52854,0.000927554,0.0544191,2.43761,2.52851,2.6175,3442.11,1.37173,0.999583
log_lik[10869],1.31949,0.00216074,0.120094,1.11422,1.32562,1.50698,3089.15,1.23107,1.00139
log_lik[10870],0.152109,0.00343092,0.162382,-0.131316,0.162684,0.400376,2240.02,0.89268,1.00285
log_lik[10871],1.43796,0.00258137,0.136599,1.20426,1.44427,1.65286,2800.23,1.11593,1.00188
log_lik[10872],1.8425,0.00112776,0.0638864,1.73635,1.84213,1.94794,3209.11,1.27888,1.00048
log_lik[10873],2.52597,0.000921788,0.0547818,2.43457,2.52616,2.61496,3531.92,1.40752,0.999589
log_lik[10874],2.44334,0.0010479,0.0537519,2.35402,2.44361,2.52978,2631.17,1.04856,0.999899
log_lik[10875],2.3106,0.00109299,0.0569316,2.21751,2.31048,2.40438,2713.16,1.08123,1.00036
log_lik[10876],1.43039,0.00253651,0.13458,1.19963,1.4368,1.6404,2815.07,1.12184,1.00182
log_lik[10877],2.27746,0.00136277,0.0793742,2.14369,2.281,2.40376,3392.45,1.35194,0.999791
log_lik[10878],-1.3944,0.00522386,0.277101,-1.87071,-1.38201,-0.966861,2813.8,1.12134,1.00136
log_lik[10879],1.38873,0.00240875,0.129206,1.17127,1.39425,1.58979,2877.26,1.14663,1.00171
log_lik[10880],0.994505,0.00203698,0.116682,0.791577,1.001,1.17431,3281.19,1.3076,0.999755
log_lik[10881],1.55545,0.00140602,0.0835547,1.41423,1.55796,1.68836,3531.48,1.40734,1.00001
log_lik[10882],2.07442,0.00112775,0.0616379,1.97221,2.07404,2.17655,2987.24,1.19045,1.00033
log_lik[10883],1.42783,0.00246613,0.13134,1.20199,1.43384,1.63376,2836.38,1.13033,1.0017
log_lik[10884],1.14838,0.00409052,0.177054,0.843942,1.1565,1.42506,1873.5,0.746616,1.00484
log_lik[10885],2.01623,0.00240277,0.137925,1.77633,2.02543,2.22693,3295.03,1.31312,1.00046
log_lik[10886],0.789321,0.00234011,0.136097,0.552403,0.796532,0.997062,3382.4,1.34793,0.999609
log_lik[10887],1.99669,0.00114055,0.0652325,1.8893,1.9967,2.10462,3271.17,1.3036,1.0005
log_lik[10888],1.28877,0.0044409,0.226425,0.897585,1.30611,1.61789,2599.6,1.03597,1.00123
log_lik[10889],0.673945,0.00220404,0.132624,0.442737,0.68266,0.874395,3620.81,1.44294,0.99957
log_lik[10890],2.32964,0.00153019,0.088381,2.17944,2.33471,2.46795,3336.02,1.32945,1.00014
log_lik[10891],1.38755,0.00163187,0.0946095,1.22583,1.3918,1.536,3361.24,1.3395,0.999992
log_lik[10892],2.04789,0.00112792,0.0630881,1.94374,2.04747,2.15276,3128.54,1.24677,1.00044
log_lik[10893],2.51246,0.000952353,0.0566302,2.4188,2.51289,2.60563,3535.91,1.40911,0.999621
log_lik[10894],2.19088,0.00112706,0.0598464,2.09232,2.19096,2.28981,2819.58,1.12364,1.00051
log_lik[10895],1.12263,0.00190502,0.110953,0.932145,1.12768,1.29428,3392.17,1.35183,0.99973
log_lik[10896],1.44153,0.0015207,0.0897663,1.29,1.44521,1.58133,3484.5,1.38862,0.999854
log_lik[10897],1.12275,0.00189303,0.112079,0.930736,1.12882,1.29753,3505.36,1.39693,1.00116
log_lik[10898],1.45914,0.00334043,0.187912,1.13458,1.47169,1.75317,3164.49,1.26109,1.00026
log_lik[10899],2.05105,0.00112735,0.0629387,1.94749,2.05041,2.15572,3116.87,1.24212,1.00043
log_lik[10900],-0.625126,0.00400159,0.227069,-1.01427,-0.612597,-0.277397,3219.95,1.28319,1.00107
log_lik[10901],2.25796,0.00186925,0.106819,2.06933,2.26427,2.42263,3265.6,1.30138,1.0006
log_lik[10902],2.49677,0.00101376,0.0603013,2.39651,2.49845,2.59473,3538.18,1.41001,0.999707
log_lik[10903],2.47762,0.000989304,0.0538087,2.3879,2.47839,2.56416,2958.33,1.17893,0.999727
log_lik[10904],2.22943,0.00111638,0.0583762,2.13351,2.22942,2.32633,2734.33,1.08967,1.0004
log_lik[10905],2.52222,0.000931447,0.0541592,2.43201,2.52253,2.61031,3380.87,1.34732,0.999583
log_lik[10906],-0.757866,0.00422456,0.234808,-1.1611,-0.748165,-0.396262,3089.31,1.23113,1.00111
log_lik[10907],1.56255,0.00147196,0.0858391,1.41733,1.56505,1.69846,3400.79,1.35526,1.00026
log_lik[10908],1.73058,0.00125291,0.0747507,1.60524,1.73192,1.85082,3559.54,1.41852,1.00016
log_lik[10909],2.21805,0.00182082,0.105576,2.03622,2.22422,2.381,3362.0,1.3398,1.00027
log_lik[10910],2.48445,0.00106759,0.0632604,2.37992,2.48636,2.58578,3511.19,1.39925,0.999795
log_lik[10911],1.12163,0.0019007,0.112423,0.928892,1.12784,1.29706,3498.5,1.3942,1.00117
log_lik[10912],1.2658,0.00330219,0.175511,0.963536,1.27333,1.53756,2824.9,1.12576,1.00101
log_lik[10913],0.953594,0.00177207,0.109001,0.765881,0.960051,1.1224,3783.54,1.50779,1.00088
log_lik[10914],2.2635,0.00115594,0.0583318,2.16638,2.26455,2.35853,2546.49,1.01481,1.00004
log_lik[10915],2.5341,0.000932008,0.0555877,2.44122,2.53436,2.6248,3557.28,1.41763,0.999619
log_lik[10916],1.23788,0.00210618,0.119131,1.03387,1.24309,1.42548,3199.3,1.27496,1.00146
log_lik[10917],-0.729086,0.00381005,0.20358,-1.08625,-0.720911,-0.409932,2855.03,1.13777,1.00217
log_lik[10918],2.4865,0.000962196,0.0543971,2.39518,2.4868,2.5745,3196.13,1.2737,0.999676
log_lik[10919],1.83828,0.00119312,0.0703969,1.72012,1.8395,1.95282,3481.25,1.38732,1.00031
log_lik[10920],2.46666,0.00105128,0.0617724,2.36451,2.46821,2.56508,3452.65,1.37593,0.999669
log_lik[10921],1.27768,0.00217359,0.121327,1.06998,1.28388,1.46912,3115.72,1.24166,1.00153
log_lik[10922],1.61295,0.0012443,0.0729712,1.4896,1.61465,1.72946,3439.19,1.37056,1.0001
log_lik[10923],1.04712,0.00174195,0.106301,0.866264,1.05381,1.21277,3723.94,1.48404,1.00081
log_lik[10924],2.04459,0.00115246,0.0594826,1.94578,2.0445,2.14414,2663.96,1.06162,1.00042
log_lik[10925],-0.882071,0.00441987,0.241966,-1.3008,-0.87486,-0.51112,2997.03,1.19436,1.00117
log_lik[10926],2.05676,0.00112695,0.0627577,1.9533,2.05616,2.16115,3101.19,1.23586,1.00043
log_lik[10927],2.48602,0.00106232,0.0629836,2.38212,2.48802,2.58713,3515.13,1.40083,0.999789
log_lik[10928],-0.344786,0.00361026,0.21067,-0.703315,-0.335151,-0.0171525,3405.09,1.35697,1.00119
log_lik[10929],0.884049,0.00223393,0.130531,0.656291,0.891632,1.08362,3414.18,1.3606,0.999707
log_lik[10930],2.43805,0.00123624,0.0718577,2.31651,2.44092,2.55277,3378.63,1.34643,0.999998
log_lik[10931],1.18551,0.00184489,0.107709,0.998792,1.19064,1.35163,3408.52,1.35834,0.999835
